champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Lee Sin,Fiora,64,114,2.02,1.7,0.4919,0.5081,0.425,0.372,18592,19131,0 days 00:15:54,0 days 00:16:15,0.5076,0.4924,0.5086,0.508,0.0572,0.0525,0.4689,0.0698
Gnar,Jax,150,24,2.18,1.61,0.4835,0.5165,0.392,0.335,17114,15785,0 days 00:17:07,0 days 00:16:19,0.5246,0.4754,0.5,0.5016,0.0553,0.0422,0.0649,0.0243
Teemo,Dr. Mundo,17,36,1.67,2.45,0.4463,0.5537,0.321,0.358,23120,16126,0 days 00:17:50,0 days 00:17:18,0.4864,0.5136,0.4977,0.4979,0.0139,0.0063,0.0104,0.0009
Jayce,Riven,126,92,1.78,1.92,0.4669,0.5331,0.389,0.374,19795,13793,0 days 00:17:24,0 days 00:16:09,0.4847,0.5153,0.4811,0.5231,0.0719,0.04,0.0497,0.0043
Sett,Singed,875,27,2.04,2.0,0.5718,0.4282,0.379,0.393,19157,18149,0 days 00:17:24,0 days 00:16:28,0.4996,0.5004,0.5074,0.5142,0.1382,0.0101,0.1052,0.0013
Maokai,Teemo,57,17,2.61,1.72,0.5174,0.4826,0.386,0.359,14788,24864,0 days 00:17:02,0 days 00:19:07,0.5359,0.4641,0.5325,0.4977,0.0188,0.0139,0.0109,0.0104
Akali,Dr. Mundo,84,36,2.11,2.13,0.5938,0.4062,0.387,0.363,19082,17648,0 days 00:17:01,0 days 00:18:31,0.4705,0.5295,0.4693,0.4979,0.0659,0.0063,0.2186,0.0009
Jax,Yone,24,777,1.96,1.49,0.6585,0.3415,0.375,0.359,17886,17202,0 days 00:16:51,0 days 00:15:35,0.5994,0.4006,0.5016,0.4743,0.0422,0.0071,0.0243,0.0515
Sion,Zac,14,154,2.19,2.92,0.2869,0.7131,0.404,0.441,21018,20771,0 days 00:18:19,0 days 00:18:35,0.502,0.498,0.5135,0.5083,0.0301,0.011,0.0051,0.0074
Gwen,Yorick,887,83,2.2,1.48,0.6479,0.3521,0.363,0.282,19686,16433,0 days 00:16:00,0 days 00:17:04,0.5229,0.4771,0.5003,0.4796,0.0608,0.0053,0.2419,0.0032
Wukong,Lucian,62,236,2.33,1.49,0.6048,0.3952,0.379,0.354,14284,16525,0 days 00:16:34,0 days 00:17:02,0.5709,0.4291,0.5155,0.4612,0.0318,0.0193,0.0095,0.0429
Heimerdinger,Sett,74,875,1.48,2.21,0.3881,0.6119,0.332,0.378,24365,15722,0 days 00:17:13,0 days 00:16:40,0.485,0.515,0.5131,0.5074,0.0086,0.1382,0.0085,0.1052
Tryndamere,Warwick,23,19,1.42,2.26,0.4052,0.5948,0.35,0.405,17456,19139,0 days 00:17:52,0 days 00:16:03,0.3972,0.6028,0.5069,0.5144,0.0164,0.0116,0.0044,0.003
Yone,Rengar,777,107,1.46,2.47,0.3353,0.6647,0.353,0.436,16469,19804,0 days 00:15:23,0 days 00:17:02,0.4312,0.5688,0.4778,0.4992,0.0071,0.0177,0.052,0.011
Nocturne,Gangplank,56,41,2.16,2.28,0.5259,0.4741,0.402,0.434,16351,20014,0 days 00:16:01,0 days 00:17:09,0.5364,0.4636,0.5331,0.4902,0.0142,0.0303,0.0231,0.0235
Irelia,Lee Sin,39,64,1.54,2.26,0.5112,0.4888,0.378,0.438,17617,18226,0 days 00:16:13,0 days 00:15:51,0.4537,0.5463,0.4577,0.5086,0.0677,0.0572,0.1462,0.4689
Akali,Ornn,84,516,1.94,2.58,0.4994,0.5006,0.382,0.392,18620,14365,0 days 00:18:13,0 days 00:18:28,0.4594,0.5406,0.4693,0.5259,0.0659,0.0432,0.2186,0.005
Gnar,Lucian,150,236,2.15,1.65,0.4778,0.5222,0.36,0.367,14239,18282,0 days 00:16:28,0 days 00:17:11,0.5278,0.4722,0.5,0.4612,0.0553,0.0193,0.0649,0.0429
Quinn,Dr. Mundo,133,36,2.09,2.13,0.5676,0.4324,0.425,0.371,22763,16059,0 days 00:16:43,0 days 00:18:03,0.5446,0.4554,0.5025,0.4979,0.0091,0.0063,0.0114,0.0009
Fiora,Singed,114,27,1.89,1.93,0.6012,0.3988,0.361,0.388,20059,16470,0 days 00:17:44,0 days 00:16:00,0.5194,0.4806,0.508,0.5142,0.0525,0.0101,0.0698,0.0013
Heimerdinger,Ornn,74,516,1.52,3.05,0.4825,0.5175,0.338,0.389,24441,11781,0 days 00:19:53,0 days 00:16:36,0.4665,0.5335,0.5131,0.5259,0.0086,0.0432,0.0085,0.005
Vladimir,Heimerdinger,8,74,2.27,1.62,0.6199,0.3801,0.374,0.329,18679,24372,0 days 00:17:01,0 days 00:18:39,0.4751,0.5249,0.498,0.5131,0.0342,0.0086,0.0247,0.0085
Viego,Sion,234,14,1.73,2.29,0.5446,0.4554,0.37,0.401,20992,16684,0 days 00:18:12,0 days 00:17:14,0.5161,0.4839,0.4815,0.5135,0.0141,0.0301,0.1378,0.0051
Teemo,Darius,17,122,1.59,1.97,0.4371,0.5629,0.336,0.363,22294,14677,0 days 00:17:40,0 days 00:16:59,0.5094,0.4906,0.4977,0.5073,0.0139,0.0449,0.0104,0.1331
Renekton,Akali,58,84,2.02,1.88,0.5169,0.4831,0.371,0.374,15151,17660,0 days 00:18:24,0 days 00:15:19,0.521,0.479,0.4912,0.4693,0.088,0.0659,0.1333,0.2186
Nasus,Camille,75,164,1.84,2.08,0.499,0.501,0.345,0.395,16915,22008,0 days 00:17:47,0 days 00:17:09,0.5076,0.4924,0.4941,0.5,0.0166,0.0328,0.0043,0.0107
Kalista,Sett,429,875,1.15,2.51,0.381,0.619,0.335,0.403,17771,16652,0 days 00:15:44,0 days 00:15:45,0.3917,0.6083,0.438,0.508,0.0055,0.1376,0.0029,0.104
Wukong,Tryndamere,62,23,2.05,1.62,0.4956,0.5044,0.373,0.343,18245,16775,0 days 00:15:16,0 days 00:17:48,0.5477,0.4523,0.5155,0.5069,0.0318,0.0164,0.0095,0.0044
Kennen,Maokai,85,57,1.8,2.7,0.4132,0.5868,0.35,0.411,18928,14491,0 days 00:18:16,0 days 00:19:03,0.4318,0.5682,0.496,0.5325,0.0274,0.0188,0.0064,0.0109
Garen,Gwen,86,887,2.21,1.7,0.4996,0.5004,0.373,0.357,17049,18723,0 days 00:16:58,0 days 00:16:01,0.5329,0.4671,0.5028,0.5003,0.0341,0.0608,0.0168,0.2419
Kayle,Trundle,10,48,1.67,2.02,0.3401,0.6599,0.353,0.38,17498,14988,0 days 00:15:14,0 days 00:18:10,0.4774,0.5226,0.5077,0.4938,0.0219,0.0065,0.0035,0.0007
Gwen,Shen,887,98,1.9,2.78,0.6287,0.3713,0.394,0.446,19463,12214,0 days 00:20:59,0 days 00:15:32,0.4963,0.5037,0.5003,0.5191,0.0608,0.0775,0.2419,0.1125
Illaoi,Teemo,420,17,1.25,2.23,0.4187,0.5813,0.264,0.342,16520,24243,0 days 00:17:52,0 days 00:18:44,0.4237,0.5763,0.4889,0.4977,0.0081,0.0139,0.0031,0.0104
Nasus,Maokai,75,57,2.02,2.47,0.5645,0.4355,0.362,0.384,20247,18762,0 days 00:18:35,0 days 00:17:17,0.4847,0.5153,0.4941,0.5325,0.0166,0.0188,0.0043,0.0109
Cho'Gath,Yasuo,31,157,2.65,1.5,0.6104,0.3896,0.389,0.348,16346,18809,0 days 00:16:54,0 days 00:16:41,0.5273,0.4727,0.5029,0.482,0.01,0.0091,0.001,0.1139
Pantheon,Lee Sin,80,64,2.03,2.18,0.5815,0.4185,0.432,0.443,19259,16951,0 days 00:16:24,0 days 00:16:58,0.4702,0.5298,0.5229,0.5086,0.0077,0.0572,0.1064,0.4689
Gangplank,Renekton,41,58,2.16,2.01,0.5054,0.4946,0.394,0.356,20260,14626,0 days 00:16:37,0 days 00:16:42,0.4967,0.5033,0.4902,0.4912,0.0303,0.088,0.0235,0.1333
Gangplank,Yone,41,777,2.2,1.88,0.5581,0.4419,0.409,0.369,19712,20320,0 days 00:17:24,0 days 00:16:08,0.4297,0.5703,0.4902,0.4743,0.0303,0.0071,0.0235,0.0515
Kayle,Wukong,10,62,1.62,2.4,0.3013,0.6987,0.342,0.399,16058,16514,0 days 00:16:46,0 days 00:18:00,0.5022,0.4978,0.5077,0.5155,0.0219,0.0318,0.0035,0.0095
Garen,Nasus,86,75,2.34,1.81,0.5217,0.4783,0.375,0.332,20060,16436,0 days 00:17:38,0 days 00:15:56,0.5232,0.4768,0.5028,0.4941,0.0341,0.0166,0.0168,0.0043
Gangplank,Fiora,41,114,2.15,1.6,0.5104,0.4896,0.401,0.324,19263,16529,0 days 00:17:14,0 days 00:16:11,0.4995,0.5005,0.4902,0.508,0.0303,0.0525,0.0235,0.0698
Trundle,Gwen,48,887,1.81,1.81,0.4881,0.5119,0.379,0.38,17350,20229,0 days 00:16:18,0 days 00:15:12,0.4907,0.5093,0.4917,0.5014,0.0065,0.0613,0.0007,0.2413
Illaoi,Nocturne,420,56,1.41,2.41,0.3586,0.6414,0.343,0.415,21900,18654,0 days 00:17:18,0 days 00:16:15,0.4236,0.5764,0.4889,0.5331,0.0081,0.0142,0.0031,0.0231
Akali,Pantheon,84,80,1.87,2.12,0.4958,0.5042,0.39,0.424,16309,17846,0 days 00:17:20,0 days 00:18:02,0.4908,0.5092,0.4693,0.5229,0.0659,0.0077,0.2186,0.1064
Lucian,Aatrox,236,266,1.53,2.14,0.4397,0.5603,0.362,0.361,18190,14292,0 days 00:17:00,0 days 00:16:10,0.462,0.538,0.4631,0.5043,0.0193,0.1491,0.0429,0.1015
Gangplank,Sett,41,875,2.08,2.0,0.446,0.554,0.391,0.363,19672,17178,0 days 00:17:06,0 days 00:16:56,0.4598,0.5402,0.4902,0.5074,0.0303,0.1382,0.0235,0.1052
Aatrox,Nocturne,266,56,2.0,2.07,0.4582,0.5418,0.377,0.411,16214,16922,0 days 00:16:19,0 days 00:17:36,0.4717,0.5283,0.5033,0.5331,0.1485,0.0142,0.1015,0.0231
Jax,Gwen,24,887,1.74,1.67,0.5049,0.4951,0.356,0.362,17470,16193,0 days 00:16:33,0 days 00:16:17,0.5557,0.4443,0.5016,0.5003,0.0422,0.0608,0.0243,0.2419
Zac,Yorick,154,83,3.17,1.41,0.6383,0.3617,0.414,0.301,16590,20604,0 days 00:15:41,0 days 00:17:59,0.5657,0.4343,0.5083,0.4796,0.011,0.0053,0.0074,0.0032
Ornn,Cho'Gath,516,31,2.85,2.06,0.5818,0.4182,0.432,0.383,18584,16856,0 days 00:17:50,0 days 00:17:51,0.5014,0.4986,0.5259,0.5029,0.0432,0.01,0.005,0.001
Sion,Jax,14,24,2.54,1.59,0.5004,0.4996,0.416,0.337,16360,18112,0 days 00:17:28,0 days 00:17:38,0.5194,0.4806,0.5135,0.5016,0.0301,0.0422,0.0051,0.0243
Heimerdinger,Volibear,74,106,1.54,2.12,0.5308,0.4692,0.355,0.352,25669,12900,0 days 00:19:02,0 days 00:16:33,0.5255,0.4745,0.5131,0.5094,0.0086,0.0393,0.0085,0.0479
Garen,Gnar,86,150,2.07,2.27,0.4599,0.5401,0.351,0.389,14550,19369,0 days 00:15:54,0 days 00:17:09,0.4677,0.5323,0.5028,0.5,0.0341,0.0553,0.0168,0.0649
Sett,Maokai,875,57,1.96,2.4,0.5845,0.4155,0.388,0.394,20415,15641,0 days 00:18:57,0 days 00:15:50,0.5069,0.4931,0.5074,0.5325,0.1382,0.0188,0.1052,0.0109
Dr. Mundo,Jayce,36,126,2.4,1.99,0.5115,0.4885,0.382,0.406,15294,22752,0 days 00:17:04,0 days 00:16:34,0.5509,0.4491,0.4922,0.4789,0.0063,0.0721,0.0009,0.0495
Lucian,Teemo,236,17,1.66,1.66,0.5218,0.4782,0.364,0.325,17990,19977,0 days 00:17:09,0 days 00:16:43,0.4411,0.5589,0.4612,0.4977,0.0193,0.0139,0.0429,0.0104
Rumble,Jayce,68,126,2.08,1.87,0.5401,0.4599,0.405,0.402,17276,19337,0 days 00:16:19,0 days 00:17:25,0.4814,0.5186,0.4868,0.4811,0.0289,0.0719,0.2814,0.0497
Renekton,Zac,58,154,1.81,2.75,0.5008,0.4992,0.377,0.427,17805,17417,0 days 00:18:29,0 days 00:16:06,0.4384,0.5616,0.4912,0.5083,0.088,0.011,0.1333,0.0074
Rengar,Illaoi,107,420,2.27,1.44,0.5808,0.4192,0.378,0.295,17797,21170,0 days 00:15:54,0 days 00:18:37,0.4928,0.5072,0.501,0.4889,0.0175,0.0081,0.011,0.0031
Viego,Jayce,234,126,1.76,1.88,0.4827,0.5173,0.379,0.399,15588,19864,0 days 00:16:12,0 days 00:16:48,0.5062,0.4938,0.4815,0.4811,0.0141,0.0719,0.1378,0.0497
Rumble,Sett,68,875,1.91,2.04,0.4223,0.5777,0.404,0.396,19267,17593,0 days 00:15:53,0 days 00:17:46,0.4514,0.5486,0.4868,0.5074,0.0289,0.1382,0.2814,0.1052
Jayce,Ryze,126,13,2.2,1.7,0.5732,0.4268,0.409,0.338,21298,15504,0 days 00:17:37,0 days 00:16:48,0.5619,0.4381,0.4811,0.4426,0.0719,0.0104,0.0497,0.0025
Kennen,Viego,85,234,2.33,1.73,0.5558,0.4442,0.392,0.365,19472,15733,0 days 00:17:44,0 days 00:18:46,0.5483,0.4517,0.496,0.4815,0.0274,0.0141,0.0064,0.1378
Yone,Pantheon,777,80,1.46,2.51,0.3617,0.6383,0.367,0.431,17325,21533,0 days 00:16:12,0 days 00:17:17,0.4714,0.5286,0.4778,0.5215,0.0071,0.0078,0.052,0.1064
Sett,Gangplank,875,41,2.0,2.08,0.554,0.446,0.363,0.391,17178,19672,0 days 00:16:56,0 days 00:17:06,0.5402,0.4598,0.5074,0.4902,0.1382,0.0303,0.1052,0.0235
Yone,Gwen,777,887,1.78,1.85,0.4534,0.5466,0.372,0.356,19618,16869,0 days 00:16:25,0 days 00:16:32,0.5152,0.4848,0.4778,0.5014,0.0071,0.0613,0.052,0.2419
Ornn,Riven,516,92,2.52,1.87,0.5366,0.4634,0.412,0.37,14850,16237,0 days 00:17:52,0 days 00:17:47,0.4882,0.5118,0.5259,0.5231,0.0432,0.04,0.005,0.0043
Shen,Malphite,98,54,3.33,2.23,0.5926,0.4074,0.456,0.38,12564,13760,0 days 00:18:35,0 days 00:20:11,0.5462,0.4538,0.5191,0.5058,0.0775,0.046,0.1125,0.1194
Gangplank,Sett,41,875,2.08,2.0,0.446,0.554,0.391,0.363,19672,17178,0 days 00:17:06,0 days 00:16:56,0.4598,0.5402,0.4902,0.5074,0.0303,0.1382,0.0235,0.1052
Mordekaiser,Dr. Mundo,82,36,1.8,2.22,0.576,0.424,0.359,0.36,21052,18862,0 days 00:17:36,0 days 00:17:50,0.4805,0.5195,0.4973,0.4979,0.0419,0.0063,0.0158,0.0009
Poppy,Wukong,78,62,2.17,1.99,0.4801,0.5199,0.396,0.39,16466,15622,0 days 00:17:45,0 days 00:18:02,0.51,0.49,0.5177,0.5155,0.0274,0.0318,0.0383,0.0095
Rumble,Malphite,68,54,2.02,2.48,0.5554,0.4446,0.413,0.381,18934,13054,0 days 00:19:33,0 days 00:16:53,0.4765,0.5235,0.4868,0.5058,0.0289,0.046,0.2814,0.1194
Dr. Mundo,Teemo,36,17,2.45,1.67,0.5537,0.4463,0.358,0.321,16126,23120,0 days 00:17:18,0 days 00:17:50,0.5136,0.4864,0.4922,0.4937,0.0063,0.0137,0.0009,0.0101
Gnar,Vayne,150,67,2.24,1.45,0.5041,0.4959,0.388,0.346,14948,18401,0 days 00:17:36,0 days 00:16:21,0.5299,0.4701,0.5,0.4963,0.0553,0.016,0.0649,0.0528
Illaoi,Zac,420,154,1.43,2.9,0.4884,0.5116,0.313,0.42,26729,19064,0 days 00:19:52,0 days 00:16:02,0.4632,0.5368,0.4889,0.5083,0.0081,0.011,0.0031,0.0074
Dr. Mundo,Ornn,36,516,2.15,2.59,0.5359,0.4641,0.377,0.397,19321,15807,0 days 00:18:54,0 days 00:16:46,0.4731,0.5269,0.4922,0.5287,0.0063,0.0424,0.0009,0.0051
Pantheon,Heimerdinger,80,74,2.17,1.81,0.537,0.463,0.437,0.377,16481,22995,0 days 00:15:52,0 days 00:19:01,0.4,0.6,0.5229,0.5131,0.0077,0.0086,0.1064,0.0085
Gangplank,Camille,41,164,2.07,1.96,0.5099,0.4901,0.411,0.385,19113,16772,0 days 00:18:25,0 days 00:16:06,0.5055,0.4945,0.4902,0.5,0.0303,0.0328,0.0235,0.0107
Kennen,Gnar,85,150,2.07,2.14,0.4512,0.5488,0.369,0.369,17241,15914,0 days 00:16:35,0 days 00:19:14,0.4929,0.5071,0.496,0.5,0.0274,0.0553,0.0064,0.0649
Zac,Ryze,154,13,2.54,1.81,0.5319,0.4681,0.41,0.358,14326,21478,0 days 00:17:30,0 days 00:17:46,0.5455,0.4545,0.5083,0.4426,0.011,0.0104,0.0074,0.0025
Wukong,Warwick,62,19,1.83,2.02,0.3526,0.6474,0.378,0.422,16126,17335,0 days 00:17:01,0 days 00:17:38,0.5351,0.4649,0.5155,0.5144,0.0318,0.0116,0.0095,0.003
Illaoi,Jax,420,24,1.58,1.76,0.5017,0.4983,0.342,0.344,21873,18003,0 days 00:18:05,0 days 00:14:51,0.525,0.475,0.4889,0.5016,0.0081,0.0422,0.0031,0.0243
Irelia,Trundle,39,48,1.53,1.96,0.4707,0.5293,0.366,0.404,18085,16811,0 days 00:15:14,0 days 00:16:11,0.4535,0.5465,0.4577,0.4938,0.0677,0.0065,0.1462,0.0007
Gwen,Irelia,887,39,1.85,1.6,0.4965,0.5035,0.37,0.376,17361,17729,0 days 00:16:03,0 days 00:16:40,0.5182,0.4818,0.5003,0.4577,0.0608,0.0677,0.2419,0.1462
Gangplank,Teemo,41,17,2.03,1.85,0.4595,0.5405,0.368,0.325,17704,21805,0 days 00:17:27,0 days 00:17:43,0.4444,0.5556,0.4902,0.4977,0.0303,0.0139,0.0235,0.0104
Darius,Yorick,122,83,1.9,2.07,0.5118,0.4882,0.353,0.328,15292,18276,0 days 00:15:04,0 days 00:17:23,0.4369,0.5631,0.5073,0.4796,0.0449,0.0053,0.1331,0.0032
Kalista,Urgot,429,6,1.27,2.37,0.4263,0.5737,0.367,0.398,17279,14947,0 days 00:16:42,0 days 00:14:49,0.3457,0.6543,0.438,0.501,0.0055,0.0179,0.0029,0.0018
Kennen,Camille,85,164,1.94,1.94,0.4227,0.5773,0.371,0.389,17749,15921,0 days 00:17:17,0 days 00:18:28,0.4915,0.5085,0.496,0.5,0.0274,0.0328,0.0064,0.0107
Lee Sin,Kennen,64,85,2.17,1.9,0.5863,0.4137,0.422,0.361,16645,17908,0 days 00:18:27,0 days 00:16:40,0.5208,0.4792,0.5086,0.496,0.0572,0.0274,0.4689,0.0064
Lee Sin,Warwick,64,19,1.76,2.18,0.3299,0.6701,0.418,0.422,17884,17676,0 days 00:16:58,0 days 00:17:32,0.4776,0.5224,0.5086,0.5144,0.0572,0.0116,0.4689,0.003
Ornn,Dr. Mundo,516,36,2.59,2.15,0.4641,0.5359,0.397,0.377,15807,19321,0 days 00:16:46,0 days 00:18:54,0.5269,0.4731,0.5259,0.4979,0.0432,0.0063,0.005,0.0009
Kennen,Sylas,85,517,1.82,2.04,0.3615,0.6385,0.358,0.416,17209,16886,0 days 00:17:06,0 days 00:18:34,0.4645,0.5355,0.496,0.5016,0.0274,0.1206,0.0064,0.242
Sylas,Jayce,517,126,1.91,1.74,0.517,0.483,0.401,0.384,14242,18387,0 days 00:15:49,0 days 00:16:57,0.5115,0.4885,0.5016,0.4811,0.1206,0.0719,0.242,0.0497
Tryndamere,Sett,23,875,1.81,1.82,0.5248,0.4752,0.353,0.368,17426,19322,0 days 00:16:05,0 days 00:15:24,0.5039,0.4961,0.5069,0.5074,0.0164,0.1382,0.0044,0.1052
Sion,Yone,14,777,2.82,1.56,0.6075,0.3925,0.406,0.36,16445,21463,0 days 00:18:03,0 days 00:18:23,0.5665,0.4335,0.5135,0.4743,0.0301,0.0071,0.0051,0.0515
Sion,Akali,14,84,2.43,2.02,0.4524,0.5476,0.396,0.385,16212,19176,0 days 00:19:05,0 days 00:18:05,0.5382,0.4618,0.5135,0.4693,0.0301,0.0659,0.0051,0.2186
Kayle,Riven,10,92,1.62,2.28,0.3522,0.6478,0.36,0.394,16326,16770,0 days 00:16:37,0 days 00:17:48,0.4731,0.5269,0.5077,0.5231,0.0219,0.04,0.0035,0.0043
Fiora,Ornn,114,516,1.66,2.38,0.5283,0.4717,0.353,0.397,19353,14018,0 days 00:17:50,0 days 00:16:26,0.4786,0.5214,0.508,0.5259,0.0525,0.0432,0.0698,0.005
Renekton,Singed,58,27,2.05,2.06,0.6398,0.3602,0.377,0.399,16581,17945,0 days 00:18:10,0 days 00:15:24,0.4656,0.5344,0.4912,0.5142,0.088,0.0101,0.1333,0.0013
Vayne,Cho'Gath,67,31,1.67,1.95,0.4913,0.5087,0.356,0.364,22885,12687,0 days 00:17:57,0 days 00:16:47,0.5673,0.4327,0.4963,0.5029,0.016,0.01,0.0528,0.001
Riven,Teemo,92,17,2.16,1.5,0.6224,0.3776,0.378,0.322,15953,20622,0 days 00:17:09,0 days 00:18:28,0.5173,0.4827,0.5231,0.4977,0.04,0.0139,0.0043,0.0104
Shen,Tryndamere,98,23,3.0,1.67,0.4463,0.5537,0.441,0.355,14351,16554,0 days 00:14:37,0 days 00:20:59,0.5528,0.4472,0.5191,0.5069,0.0775,0.0164,0.1125,0.0044
Illaoi,Sett,420,875,1.59,1.94,0.5275,0.4725,0.343,0.367,23080,19660,0 days 00:17:36,0 days 00:16:03,0.4986,0.5014,0.4889,0.5074,0.0081,0.1382,0.0031,0.1052
Quinn,Gwen,133,887,1.88,1.79,0.4846,0.5154,0.404,0.36,19528,15858,0 days 00:16:27,0 days 00:17:31,0.5192,0.4808,0.5025,0.5003,0.0091,0.0608,0.0114,0.2419
Shen,Pantheon,98,80,2.96,1.97,0.4373,0.5627,0.45,0.443,11519,17607,0 days 00:16:34,0 days 00:20:40,0.5513,0.4487,0.5191,0.5229,0.0775,0.0077,0.1125,0.1064
Gnar,Teemo,150,17,2.28,1.62,0.5441,0.4559,0.376,0.329,16173,21558,0 days 00:17:26,0 days 00:17:36,0.5219,0.4781,0.5,0.4977,0.0553,0.0139,0.0649,0.0104
Lee Sin,Darius,64,122,2.14,1.88,0.5132,0.4868,0.432,0.387,18746,17162,0 days 00:16:15,0 days 00:16:11,0.4987,0.5013,0.5086,0.5073,0.0572,0.0449,0.4689,0.1331
Kled,Nocturne,240,56,2.5,1.92,0.591,0.409,0.451,0.411,17555,17713,0 days 00:16:28,0 days 00:16:09,0.4928,0.5072,0.5165,0.5331,0.0294,0.0142,0.0122,0.0231
Tryndamere,Yasuo,23,157,2.0,1.52,0.645,0.355,0.376,0.349,17107,18394,0 days 00:16:45,0 days 00:15:05,0.4977,0.5023,0.5069,0.482,0.0164,0.0091,0.0044,0.1139
Rumble,Yorick,68,83,2.26,1.68,0.5044,0.4956,0.392,0.319,18886,15858,0 days 00:15:14,0 days 00:17:33,0.4928,0.5072,0.4868,0.4796,0.0289,0.0053,0.2814,0.0032
Warwick,Garen,19,86,1.89,2.02,0.5642,0.4358,0.393,0.379,16195,18285,0 days 00:16:03,0 days 00:18:13,0.4608,0.5392,0.5144,0.5028,0.0116,0.0341,0.003,0.0168
Viego,Mordekaiser,234,82,1.69,1.91,0.3663,0.6337,0.369,0.348,17400,17752,0 days 00:17:00,0 days 00:17:07,0.4915,0.5085,0.4815,0.4973,0.0141,0.0419,0.1378,0.0158
Darius,Gwen,122,887,1.75,1.93,0.4321,0.5679,0.371,0.392,16477,19673,0 days 00:16:10,0 days 00:16:51,0.4815,0.5185,0.5073,0.5003,0.0449,0.0608,0.1331,0.2419
Mordekaiser,Poppy,82,78,1.77,2.12,0.5264,0.4736,0.349,0.373,18937,15980,0 days 00:18:59,0 days 00:17:45,0.5171,0.4829,0.4973,0.5177,0.0419,0.0274,0.0158,0.0383
Ornn,Jayce,516,126,2.94,1.59,0.6505,0.3495,0.43,0.379,13351,20692,0 days 00:17:04,0 days 00:17:48,0.5636,0.4364,0.5259,0.4811,0.0432,0.0719,0.005,0.0497
Renekton,Maokai,58,57,1.92,2.48,0.5024,0.4976,0.373,0.406,16847,16736,0 days 00:18:58,0 days 00:15:56,0.4556,0.5444,0.4912,0.5325,0.088,0.0188,0.1333,0.0109
Wukong,Kayle,62,10,2.4,1.62,0.6987,0.3013,0.399,0.342,16514,16058,0 days 00:18:00,0 days 00:16:46,0.4978,0.5022,0.5155,0.5077,0.0318,0.0219,0.0095,0.0035
Illaoi,Kayle,420,10,1.44,2.24,0.5093,0.4907,0.302,0.372,18645,21172,0 days 00:18:22,0 days 00:16:11,0.426,0.574,0.4887,0.5054,0.0081,0.0224,0.003,0.0035
Sett,Riven,875,92,1.8,2.06,0.4746,0.5254,0.377,0.39,17721,16686,0 days 00:17:20,0 days 00:16:10,0.4893,0.5107,0.5074,0.5231,0.1382,0.04,0.1052,0.0043
Kennen,Irelia,85,39,1.98,1.67,0.3738,0.6262,0.372,0.381,16967,16669,0 days 00:15:51,0 days 00:19:14,0.5153,0.4847,0.496,0.4577,0.0274,0.0677,0.0064,0.1462
Yasuo,Pantheon,157,80,1.34,2.38,0.3386,0.6614,0.346,0.445,14623,19329,0 days 00:16:40,0 days 00:16:57,0.4748,0.5252,0.482,0.5229,0.0091,0.0077,0.1139,0.1064
Irelia,Rengar,39,107,1.69,2.02,0.5121,0.4879,0.383,0.393,17837,17004,0 days 00:17:01,0 days 00:15:32,0.4941,0.5059,0.4577,0.501,0.0677,0.0175,0.1462,0.011
Lucian,Yasuo,236,157,1.8,1.63,0.5107,0.4893,0.386,0.357,17165,14774,0 days 00:15:52,0 days 00:15:54,0.4814,0.5186,0.4612,0.482,0.0193,0.0091,0.0429,0.1139
Pantheon,Sett,80,875,2.16,1.8,0.5356,0.4644,0.435,0.386,18865,16369,0 days 00:15:47,0 days 00:17:37,0.5053,0.4947,0.5229,0.5074,0.0077,0.1382,0.1064,0.1052
Akali,Nasus,84,75,2.04,1.96,0.5057,0.4943,0.376,0.33,20620,15928,0 days 00:17:02,0 days 00:18:15,0.466,0.534,0.4693,0.4941,0.0659,0.0166,0.2186,0.0043
Viego,Yone,234,777,1.83,1.65,0.6303,0.3697,0.379,0.369,17799,18230,0 days 00:16:57,0 days 00:15:50,0.503,0.497,0.4815,0.4743,0.0141,0.0071,0.1378,0.0515
Rumble,Warwick,68,19,1.9,1.99,0.3962,0.6038,0.414,0.406,20380,15036,0 days 00:17:44,0 days 00:17:36,0.5043,0.4957,0.4868,0.5144,0.0289,0.0116,0.2814,0.003
Jax,Kennen,24,85,1.45,2.15,0.427,0.573,0.314,0.381,13870,18683,0 days 00:17:30,0 days 00:17:23,0.4719,0.5281,0.5016,0.496,0.0422,0.0274,0.0243,0.0064
Yorick,Maokai,83,57,1.75,2.47,0.5714,0.4286,0.329,0.354,20412,14247,0 days 00:19:19,0 days 00:15:01,0.45,0.55,0.4766,0.5316,0.0054,0.0184,0.0033,0.0109
Kled,Illaoi,240,420,2.82,1.42,0.6338,0.3662,0.442,0.321,19702,24439,0 days 00:16:25,0 days 00:16:56,0.519,0.481,0.5165,0.4889,0.0294,0.0081,0.0122,0.0031
Camille,Heimerdinger,164,74,1.86,1.63,0.4738,0.5262,0.372,0.362,14406,23494,0 days 00:15:39,0 days 00:18:38,0.4851,0.5149,0.5,0.5131,0.0328,0.0086,0.0107,0.0085
